token_id,enterer,utterance_id,irrel,embed,compar,neg_pres,neg_even,sent_neg,position,focus,likely,comment,embed_assoc,part_of_speech.u,stem.u,speaker_id,utterance_order,transcript_id,gloss,num_tokens,stem.t,part_of_speech.t,speaker_code,speaker_name,speaker_role,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,num_morphemes,corpus_name
6614731,Yadav,1721643,0,0,0,No,N/A,No,Post-Subject,Adjunct,Most-likely,before clause,0,v,even,3328,117,4929,I heard that you guys singing that in this house before we even in got_to church today I heard you singing before,22,I hear that you guy sing in this house before we even got_to church today I hear you sing before,pro:sub v pro:rel pro:per n part prep pro:dem n conj pro:sub v mod:aux n adv:tem pro:sub v pro:per part adv,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,25,HSLLD
6618266,Yadav,1722467,0,0,0,No,N/A,No,Unclear,Adjunct,Least-likely,,0,adv,even,3316,144,4931,even in Middlesex County,4,even in Middlesex County,adv prep n:prop n:prop,FAT,NA,Father,2031.875,NA,female,declarative,NA,NA,NA,4,HSLLD
6618316,Yadav,1722476,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,235,4924,you haven't even tried it Sis,6,you have even try it Sis,pro:per aux adv part pro:per n:prop,MOT,NA,Mother,2151.625,NA,female,declarative,NA,NA,NA,8,HSLLD
6620957,Yadav,1723118,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,200,4929,xxx tape and you can't even here that one right there,11,tape and you can even here that one right there,n coord pro:per mod adv adv pro:rel det:num adv adv,MOT,NA,Mother,1974,NA,female,declarative,NA,NA,NA,11,HSLLD
6625487,Yadav,1724237,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,131,4939,there probably won't even be on any in there they usually stick to like the sides of it,18,there probable will even be any in there they usual stick to like the side of it,adv adv mod adv cop qn adv adv pro:sub adv v inf co det:art n prep pro:per,MOT,NA,Mother,2021.875,NA,female,declarative,NA,NA,NA,23,HSLLD
6627116,Yadav,1724616,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,266,4933,I don't even know her,5,I do even know her,pro:sub mod adv v pro:obj,MOT,NA,Mother,1895.125,NA,female,declarative,NA,NA,NA,6,HSLLD
6627310,Yadav,1724652,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,,,3390,291,4929,that ham is delicious I don't even even like ham but it was delicious,14,that ham be delicious I do even like ham but it be delicious,pro:dem n cop adj pro:sub mod adv co n conj pro:per cop adj,MAL,NA,Adult,1974,NA,female,declarative,NA,NA,NA,17,HSLLD
6627316,Yadav,1724652,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3390,291,4929,that ham is delicious I don't even even like ham but it was delicious,14,that ham be delicious I do even like ham but it be delicious,pro:dem n cop adj pro:sub mod adv co n conj pro:per cop adj,MAL,NA,Adult,1974,NA,female,declarative,NA,NA,NA,17,HSLLD
6627803,Yadav,1724801,0,0,0,No,N/A,No,Pre-Subject,Adjunct,Least-likely,,0,adv,even,3278,67,4943,even if you were if you were in it I just think it would be messy messy messy,18,even if you be in it I just think it will be mess mess mess,adv conj pro:per cop prep pro:per pro:sub adv v pro:per mod cop adj adj adj,MOT,NA,Mother,2041.3125,NA,female,imperative_emphatic,NA,NA,NA,23,HSLLD
6633998,Yadav,1726240,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,145,4943,I can't even find your white pants,7,I can even find your white pant,pro:sub mod adv v det:poss n v,MOT,NA,Mother,2041.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6637975,Yadav,1727110,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3278,487,4934,Fireball didn't even eat all his food,7,Fireball do even eat all his food,n:prop mod v v qn det:poss n,MOT,NA,Mother,2055.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6639751,Yadav,1727476,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3278,3,4951,can you no just act like normal like it wasn't even on,12,no just act like normal like it be even on,qn adj n prep adv prep pro:per cop adv adv,MOT,NA,Mother,2079.75,NA,female,declarative,NA,NA,NA,13,HSLLD
6640818,Yadav,1727729,0,0,1,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3316,331,4939,I think it just brings the flavor out even more,10,I think it just bring the flavor out even more,pro:sub v pro:per adv v det:art v adv adv pro:indef,FAT,NA,Father,2021.875,NA,female,declarative,NA,NA,NA,11,HSLLD
6642145,Yadav,1728033,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,414,4931,even though it's stinky,4,even though it stink,adv adv pro:per adj,MOT,NA,Mother,2031.875,NA,female,declarative,NA,NA,NA,7,HSLLD
6642199,Yadav,1728044,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,257,4944,you're not even paying attention,5,you not even pay attention,pro:per neg adv part n,MOT,NA,Mother,1933.5625,NA,female,declarative,NA,NA,NA,7,HSLLD
6643465,Yadav,1728333,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3316,212,4946,I haven't even read the workbook,6,I have even read the workbook,pro:sub aux adv v det:art n,FAT,NA,Father,2119.1875,NA,female,declarative,NA,NA,NA,8,HSLLD
6648977,Yadav,1729515,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3292,161,4949,and they'll look at you and you're not even saying excuse me,12,and they look at you and you not even say excuse me,coord pro:sub v prep pro:per coord pro:per neg adv n:gerund n pro:obj,BRO,NA,Brother,1959,NA,female,declarative,NA,NA,NA,15,HSLLD
6650423,Yadav,1729832,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3328,549,4929,after you stay here for a while you get used to it don't even seem like a especially when you're on the second floor,24,after you stay here for a while you get use to it do even seem like a especial when you on the second floor,adv:tem pro:per n adv prep det:art n pro:per v v prep pro:per mod adv cop prep det:art adv conj pro:per prep det:art adj n,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,29,HSLLD
6651710,Yadav,1730135,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,2,4957,don't even talk about it,5,do even talk about it,mod adv v prep pro:per,MOT,NA,Mother,2010.875,NA,female,declarative,NA,NA,NA,6,HSLLD
6657555,Yadav,1731285,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3328,608,4929,all you gonna think about I keep thinking about boys all the time and you don't even know how to clean your room up,24,all you gonna think about I keep think about boy all the time and you do even know how to clean your room up,adv pro:per mod:aux v adv pro:sub v n:gerund prep n adv det:art n coord pro:per mod adv v adv:int inf v det:poss n adv,AUN,NA,Aunt,1974,NA,female,imperative_emphatic,NA,NA,NA,27,HSLLD
6657694,Yadav,1731349,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3328,610,4929,you don't even know how to take a bath xxx,10,you do even know how to take a bath,pro:per mod adv v adv:int inf v det:art n,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,10,HSLLD
6658403,Yadav,1731503,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3328,619,4929,don't even clean up,4,do even clean up,mod adv v adv,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,5,HSLLD
6659036,Yadav,1731653,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3292,409,4943,well no now they can't even hold me down so I don't xxx needles,14,well now they can even hold me down so I do needle,adv adv pro:sub mod adv v pro:obj adv co pro:sub mod n,BRO,NA,Brother,2041.3125,NA,female,declarative,NA,NA,NA,15,HSLLD
6659198,Yadav,1731679,0,0,0,No,N/A,No,Post-Subject,Verb,Least-likely,,0,adv,even,3278,585,4931,see how it kind of even erases better,8,see how it kind of even erase good,v adv:int pro:per n prep adv v adj,MOT,NA,Mother,2031.875,NA,female,question,NA,NA,NA,10,HSLLD
6660742,Yadav,1731983,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3328,639,4929,xxx you worry about it they say okay because somebody can be dead somewhere and nobody even knowed it,19,you worry about it they say okay because somebody can be dead somewhere and nobody even knowed it,pro:per v prep pro:per pro:sub v adj conj pro:indef mod cop adj n coord pro:indef adj neo pro:per,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,18,HSLLD
6664811,Yadav,1732932,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3278,653,4931,we got my birthday cake that we didn't even finish yet,11,we get my cake that we do even finish yet,pro:sub v det:poss n pro:rel pro:sub mod v v adv,MOT,NA,Mother,2031.875,NA,female,declarative,NA,NA,NA,13,HSLLD
6665688,Yadav,1733150,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3287,347,4955,I didn't even see any exercise bicycle,7,I do even see any exercise cycle,pro:sub mod adv v qn n n,SIS,NA,Sister,2050.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6665992,Yadav,1733229,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3287,350,4955,I didn't even go in the xxx room,8,I do even go in the room,pro:sub mod v v prep det:art n,SIS,NA,Sister,2050.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6667617,Yadav,1733606,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3292,438,4949,if they couldn't even get this house fixed,8,if they could even get this house fix,conj pro:sub mod adv v pro:dem n v,BRO,NA,Brother,1959,NA,female,interruption,NA,NA,NA,10,HSLLD
6667675,Yadav,1733623,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,771,4937,I wasn't even looking at the refrigerator,7,I be even look at the refrigerator,pro:sub cop adv part prep det:art n,MOT,NA,Mother,2094.75,NA,female,declarative,NA,NA,NA,11,HSLLD
6667729,Yadav,1733638,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,55,4960,you're not even going to eat it,7,you not even go to eat it,pro:per neg adv part inf v pro:per,MOT,NA,Mother,2081.75,NA,female,declarative,NA,NA,NA,9,HSLLD
6671106,Yadav,1734454,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3287,819,4937,I didn't even know what it was,7,I do even know what it be,pro:sub mod v v pro:int pro:per cop,SIS,NA,Sister,2094.75,NA,female,declarative,NA,NA,NA,11,HSLLD
6672048,Yadav,1734709,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,378,4951,oh my God I didn't even remember s you went to dance today,13,oh my God I do even remember you go to dance today,co det:poss n:prop pro:sub mod adv v pro:per v inf v adv:tem,MOT,NA,Mother,2079.75,NA,female,question,NA,NA,NA,15,HSLLD
6672511,Yadav,1734838,0,0,1,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,671,4944,and that's even older then five,6,and that even old then five,coord pro:dem adv adj adv:tem det:num,MOT,NA,Mother,1933.5625,NA,female,declarative,NA,NA,NA,8,HSLLD
6673233,Yadav,1735064,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3278,641,4943,but you didn't even bother to find out I bet,10,but you do even bother to find out I bet,conj pro:per mod v v inf v adv pro:sub v,MOT,NA,Mother,2041.3125,NA,female,declarative,NA,NA,NA,13,HSLLD
6674317,Yadav,1735348,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3292,189,4962,when he wasn't even finished his food,7,when he be even finish his food,conj pro:sub cop adv part det:poss n,BRO,NA,Brother,2080.75,NA,female,declarative,NA,NA,NA,11,HSLLD
6674475,Yadav,1735376,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adj,even,3292,565,4949,she keeps going and going and going and going without even batteries,12,she keep go and go and go and go without even battery,pro:sub v part coord part coord part coord part prep adj n,BRO,NA,Brother,1959,NA,female,imperative_emphatic,NA,NA,NA,18,HSLLD
6674958,Yadav,1735487,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3292,575,4949,she keeps going and going and going and going without even batteries,12,she keep go and go and go and go without even battery,pro:sub v part coord part coord part coord part prep adj n,BRO,NA,Brother,1959,NA,female,declarative,NA,NA,NA,18,HSLLD
6675811,Yadav,1735708,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3316,20,4965,I don't know if you've seen it even once,9,I do know if you see it even once,pro:sub mod v conj pro:per part pro:per adv adv,FAT,NA,Father,2114.1875,NA,female,declarative,NA,NA,NA,12,HSLLD
6676314,Yadav,1735835,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3292,599,4949,and she's not even gonna bite him,7,and she not even gonna bite him,coord pro:sub neg adv mod:aux v pro:obj,BRO,NA,Brother,1959,NA,female,declarative,NA,NA,NA,8,HSLLD
6677201,Yadav,1736043,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3287,178,4961,but Chi doesn't even work,5,but Chi do even work,conj n:prop mod adj n,SIS,NA,Sister,1971,NA,female,imperative_emphatic,NA,NA,NA,7,HSLLD
6677858,Yadav,1736204,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adj,even,3278,399,4957,I didn't even touch the ones I got yet,9,I do even touch the one I get yet,pro:sub mod adj n det:art det:num pro:sub v adv,MOT,NA,Mother,2010.875,NA,female,declarative,NA,NA,NA,13,HSLLD
6678156,Yadav,1736285,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,407,4957,you won't even taste it but the corn,8,you will even taste it but the corn,pro:per mod adv v pro:per conj det:art n,MOT,NA,Mother,2010.875,NA,female,declarative,NA,NA,NA,9,HSLLD
6682996,Yadav,1737467,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adj,even,3287,4,4970,mom I got not even half of it,8,mom I get not even half of it,n pro:sub v neg adj n prep pro:per,SIS,NA,Sister,2036.875,NA,female,declarative,NA,NA,NA,9,HSLLD
6685716,Yadav,1738141,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3316,568,4957,really these don't even need to be washed and steamed but you should wash them anyways,16,real these do even need to be wash and steam but you should wash them anyways,adv det:dem mod adv v inf aux part coord part conj pro:per mod v pro:obj adv,FAT,NA,Father,2010.875,NA,female,declarative,NA,NA,NA,21,HSLLD
6688187,Yadav,1738730,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adj,even,3328,258,4966,I didn't even use the salt or pepper and I start sneezing,12,I do even use the salt or pepper and I start sneeze,pro:sub mod adj n det:art n coord n coord pro:sub v part,AUN,NA,Aunt,1989.4375,NA,female,declarative,NA,NA,NA,15,HSLLD
6690843,Yadav,1739358,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Unclear,Most-likely,,0,v,even,3278,253,4969,and she doesn't even xxx have any help from you,10,and she do even have any help from you,coord pro:sub mod v v qn n prep pro:per,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,11,HSLLD
6690948,Yadav,1739388,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,254,4969,you're not even done yet,5,you not even do yet,pro:per neg adv part adv,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,7,HSLLD
6692532,Yadav,1739779,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adj,even,3278,153,4970,no you can't have anymore it's not that good it's not even good for you really,16,no you can have anymore it not that good it not even good for you real,co pro:per mod aux adv pro:per neg pro:rel adj pro:per neg adj adj prep pro:per adv,MOT,NA,Mother,2036.875,NA,female,declarative,NA,NA,NA,21,HSLLD
6695727,Yadav,1740487,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,345,4967,I'd like you come on you need some more of the more meat and some of the carrots you haven't even touched your carrots,24,come on you need some more meat and some of the carrot you have even touch your carrot,v prep pro:per v qn qn n coord qn prep det:art n pro:per aux adv part det:poss n,MOT,NA,Mother,2027.875,NA,female,declarative,NA,NA,NA,22,HSLLD
6696491,Yadav,1740715,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3331,394,4966,even I can grow them,5,even I can grow them,adv pro:sub mod v pro:obj,GMA,NA,Grandmother,1989.4375,NA,female,declarative,NA,NA,NA,5,HSLLD
6706742,Yadav,1743146,0,0,0,No,N/A,No,Unclear,Adjunct,Unclear,,0,adv,even,3292,789,4958,even when I get smaller,5,even when I get small,adv conj pro:sub v adj,BRO,NA,Brother,2052.3125,NA,female,declarative,NA,NA,NA,6,HSLLD
6709424,Yadav,1743846,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3286,27,5013,even animals you don't even see in the zoo we got,11,even animal you do even see in the zoo we get,adv n pro:per mod adv v prep det:art n pro:sub v,MOT,NA,Grandmother,1974,NA,female,declarative,NA,NA,NA,14,HSLLD
6709465,Yadav,1743846,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3286,27,5013,even animals you don't even see in the zoo we got,11,even animal you do even see in the zoo we get,adv n pro:per mod adv v prep det:art n pro:sub v,MOT,NA,Grandmother,1974,NA,female,declarative,NA,NA,NA,14,HSLLD
6717810,Yadav,1746022,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3292,164,5011,it's for me my friend xxx said xxx even call xxx,11,it for me my friend say even call,pro:per prep pro:obj det:poss n v adj n,BRO,NA,Brother,2152.625,NA,female,declarative,NA,NA,NA,10,HSLLD
6718218,Yadav,1746155,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,161,5012,oh we even had a tablecloth,6,oh we even have a,co pro:sub adv v det:art,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,6,HSLLD
6719775,Yadav,1746525,0,0,0,No,N/A,No,Post-Subject,Object,Unclear,,0,adv,even,3278,180,5012,oh there's the sugar bowl even,6,oh there the sugar bowl even,co pro:exist det:art n n adv,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,7,HSLLD
6724867,Yadav,1747893,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,559,4971,I don't even want xxx,5,I do even want,pro:sub mod adv v,MOT,NA,Mother,2174.0625,NA,female,declarative,NA,NA,NA,5,HSLLD
6725749,Yadav,1748140,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,275,5012,when I don't even like Cocoa Pebbles,7,when I do even like Cocoa Pebbles,conj pro:sub mod adv v n:prop n:prop,MOT,NA,Mother,2146.625,NA,female,question,NA,NA,NA,8,HSLLD
6727985,Yadav,1748776,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,v,even,3278,258,5019,oh boy we even have a pot now,8,oh boy we even have a pot now,co n pro:sub v v det:art n adv,MOT,NA,Mother,1995.4375,NA,female,declarative,NA,NA,NA,8,HSLLD
6728931,Yadav,1749050,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3278,288,5016,he never even saw one before we had to show Inv what they were like,15,he never even saw one before we have to show Inv what they be like,pro:sub adv adj n pro:indef prep pro:sub v inf v n:prop pro:int pro:sub aux co,MOT,NA,Mother,1818.8125,NA,female,declarative,NA,NA,NA,17,HSLLD
6729357,Yadav,1749161,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adj,even,3278,61,5026,it's not even straight huh,5,it not even straight huh,pro:per neg adj n co,MOT,NA,Mother,2019.875,NA,female,question,NA,NA,NA,6,HSLLD
